,tweet_id,sentiment,content
15076,1964730166,sadness,lovin   clean shaven mr flower !   look young ! ! !   remind I be get old
15093,1964732784,sadness,ca nt find key
15098,1964733219,sadness,be not good day
15100,1964733411,sadness,harry .. baked . love cassie .. you be online
15102,1964733612,sadness,lucky jade nacklace / match earring ai not lucky . lose earring . chain break pendant
15108,1964737681,sadness,"ooc : thank ! ugh ... what bad , bad day I have have . damn"
15123,1964740416,sadness,bang bloody foot ! ow
15125,1964740870,sadness,omg tink cume bckkk
15130,1964741993,sadness,hahaha miss bradddd guy keith
15134,1964742976,sadness,nope   I be bored hungry
15149,1964747072,sadness,steph boo   miss you ! it be age . internet I will try fix alo haha like act time time
15150,1964747460,sadness,weird night night miss friend
15155,1964748624,sadness,headache
15160,1964750023,sadness,omfg favourite jerk chicken place close
15168,1964750830,sadness,wish sun come out ... I guess do not matter I be work can not enjoy anyways
15175,1964752948,sadness,"use breathe soccer , live soccer.until hurt knee badly   sad day was.pass link"
15176,1964753095,sadness,I be relapse   mom dad need you . jesus fucking christ stay away
15179,1964753662,sadness,can not believe I be leave place tomorrow
15183,1964762364,sadness,pritchard come do nt u ? come do nt u well question lol . need change mister ! I m sad
15186,1964763826,sadness,sad
15193,1964765850,sadness,"do not think I be gon na able jb 3d concert ... wrong time , close"
15196,1964766139,sadness,want shish kebab ... go settle toast
15206,1964767357,sadness,"accord bow wow ( his good - friend ) chris twitter , do not want : / hater probably"
15217,1964768818,sadness,sadly know lot woman like song   ?
15218,1964768918,sadness,duncan finally get order ... leave iraq september . open invite stay anytime year he will go
15219,1964769064,sadness,I m jealous ! want ny
15223,1964770321,sadness,feel lonely
15227,1964771330,sadness,mean spend time friend family . sad
15229,1964771457,sadness,matrix online shut month ... wow ... I feel kinda sad
15230,1964771640,sadness,miss dunham
15231,1964771787,sadness,idiot family feeling do not mix stuff
15232,1964772094,sadness,
15234,1964772224,sadness,bloody poet   bad friend ! sorry hear
15241,1964774396,sadness,"miss good friend   commme kayla , go little"
15245,1964779519,sadness,"pray pressure brain 2 subside , brain seizure 2 stop & tumor 2 - dan comfortable niggling cough"
15250,1964781441,sadness,feel like watch disney movie ... too bad do nt vcr anymore
15252,1964782707,sadness,"ps bgt fab sad , think greg awesome , sad he be go child win situation sadly"
15260,1964784881,sadness,poor dear . fellow busty maven there .   gym belong to ? peac
15263,1964786512,sadness,find giveaway .. wish know soon   happen unclaimed city
15264,1964786597,sadness,oh   I be sorry   can not imagine ... although know reality soon
15265,1964786864,sadness,awww   mish u ladie what s good
15267,1964787290,sadness,"alone .   watch tww , eat italian chocolate solve logic puzzle"
15292,1964794489,sadness,mid shift awful . I m count time
15293,1964794512,sadness,"- you be go mad . got send office sub . class bad that , hear . I be sorry"
15296,1964794951,sadness,paper work friday afternoo
15337,1964808879,sadness,can not movie today
15338,1964809096,sadness,mile    I be essex plenty warning arrive time free beer
15339,1964809343,sadness,bit dump today     awful day !   maybe good time write song    ( y
15346,1964810331,sadness,' rosie day ' today   goal leav house b4 mom get hmmm maybe ' rosie day ' reschedule for .... we
15348,1964811159,sadness,got smash face 5th grader thowe football ... twice . bleed
15351,1964811753,sadness,lulu be scottish accent britain get talent make sad scottish   coz falconer do nt play accent
15352,1964812079,sadness,"luna , do nt know explain   simply patetic"
15366,1964822635,sadness,bum out ... I do not testimonial flickr
15368,1964823217,sadness,"oh god , feel like shit"
15370,1964824302,sadness,everything sooo mess up ! ! ! ! ! ! ! life suck
15376,1964827018,sadness,can not chat   school
15379,1964827175,sadness,I be sad miss guy night
15384,1964828914,sadness,drive nbc be burbank lot line leno wrap building .   long I have see . leno be
15386,1964829139,sadness,8 11 follower random spammer
15387,1964829394,sadness,they re sappin mah sentry ! errr yea ... I be power home right
15391,1964829786,sadness,hollie steel bgt absolutely excruciating watch ... poor girl
15395,1964830667,sadness,sad will not deb day
15398,1964831127,sadness,ur move leed ? ? wut u there ? work ? ur jetsetter .. I wanna england
15405,1964832544,sadness,want home
15410,1964833168,sadness,e aw . I m sorry do not like july reason
15411,1964833505,sadness,sad greg pritchard do nt final britain get talent coz soooo deserve
15415,1964834535,sadness,think cavs crush magic come home north realize wrong
15417,1964834848,sadness,"lose favorite thing love he , story year key chain"
15420,1964835397,sadness,"sad news , week hospital , uncle past away today . r.i.p . uncle tony"
15425,1964838767,sadness,"woof , wish allow"
15427,1964838903,sadness,school be finally idk I be sad   I will miss teacher . goodbye mrs r. mr . collister
15435,1964839877,sadness,wish love music hate racism gig weekend    I be right world
15436,1964840067,sadness,ready weekend sad office tomorrow morning
15437,1964840317,sadness,"oh dear , request .... drunk fizz ! ! def regret day , sure fire hangover"
15439,1964840646,sadness,do nt car til monday . boooo
15442,1964841658,sadness,hurt foot
15448,1964842591,sadness,cramp
15453,1964843242,sadness,": no , fall eff arm today drive"
15455,1964843414,sadness,"fml ! ughhhhhhhhh , I m go anwhere today sit bedroom share mother cry"
15461,1964845191,sadness,want maker faire tomorrow sick .   makerfaire
15468,1964847148,sadness,"wish here , babe"
15473,1964848828,sadness,bgt cry tonight
15474,1964849500,sadness,fail shit lol
15477,1964850232,sadness,"can not fix it .    guess I will write bored watch tv . man , lame"
15481,1964850664,sadness,30 minute go ! 3 day weekend lead birthday tuesday . work birthday
15485,1964852218,sadness,horror movie obsess . esp campy 80 film troma . wish do not work tomorrow
15493,1964854910,sadness,ai nt ur ff list ? I m hurt
15494,1964854969,sadness,he be probably bed ... depend aide today
15498,1964863434,sadness,"miss everyone ... need face   , witty situational update ,"
15502,1964863722,sadness,leave cali morning ... in dalla now .. miss car
15522,1964868310,sadness,I be sad ... I will miss grandma angie .. like 3rd grandma
15529,1964870958,sadness,"day could not find you .     end try cart , can not remember name .    isigh"
15538,1964872486,sadness,haha yeh lol maybe .   miss roadshow cause rain
15540,1964872714,sadness,hello .. aint tweetin day cuz 2 switch thing 2 da new place . ( exhaust sick
15547,1964873466,sadness,ahhhh pic
15554,1964874184,sadness,ouch ... head hurt
15559,1964875146,sadness,god ! look stumpy ... I be share toe tonight
15567,1964882599,sadness,"hah eeee , understandable .. need new picture thing .. I be sweaty"
15575,1964885130,sadness,aaarrrgh ! sooo want   msg august dammit decent seat expensive . booooooo recession
15576,1964885193,sadness,"music I m blunt feeling , good"
15581,1964885375,sadness,strained muscle low today . & * & hurt ! hurt .. run weekend
15583,1964885453,sadness,sad duck day
15585,1964886544,sadness,"do not wait red , age . know mean , though . look new job"
15591,1964887360,sadness,"need botox work lip I be go change angelina jolie , it be think ! sad racism"
15595,1964888271,sadness,nooooo rain ...... have 2 leave beach
15624,1964893530,sadness,day crappy want cry
15627,1964894485,sadness,wish root pinic
15628,1964894489,sadness,"buu do not right   plop ! close ... "" urban"
15629,1964894600,sadness,"pleased hear it , shame hear man"
15633,1964895104,sadness,bad
15635,1964895240,sadness,darn ! weekend em
15640,1964895811,sadness,omg . today feel like day school ! it be horrible
15642,1964944755,sadness,"problem dude - well soon , cold   bleh"
15644,1964945207,sadness,want hair cut mom wo nt cut
15651,1964946719,sadness,like cheesecake brownie ! ! ! miss cheesecake brownie ... walmart close l.a . ( to I ) do not em
15659,1964948269,sadness,hell follow friday ? ? do not
15661,1964948597,sadness,ugh . foot feel like they be go fall
15666,1964949749,sadness,suck !     it be thunder here .   I be get ready shut
15668,1964950178,sadness,I m tired responsabilitie wish kid money anymore
15678,1964952123,sadness,tooo ! ! wish
15679,1964952516,sadness,"need friend right   , feel like mmmm ... sosad"
15680,1964952736,sadness,set chuck bass ' new york palace hotel . bad be not film today .
15683,1964952941,sadness,"ntah , wanna"
15690,1964956257,sadness,dude feel bad do not work . do not serial can not
15692,1964956360,sadness,"ha ! thank bryan ! do not remind state budget issue .   actually , steve 6 staffer 3 office"
15697,1964956712,sadness,"awww kanye west , shame do nt joke"
15703,1964957394,sadness,wanna car
15709,1964965917,sadness,"I be sunburnt arm , burn mouth , skin come"
15712,1964966316,sadness,fear I samee .. suck
15714,1964966599,sadness,"feel good all , happen today day ? go friend tonight"
15721,1964967952,sadness,"sadly , can not view site region restriction"
15726,1964969093,sadness,hate
15728,1964969733,sadness,miss
15734,1964970280,sadness,yes - thank you . contact 2ce response
15738,1964971252,sadness,sad friend everyday long ass time
15739,1964971330,sadness,miss friend
15747,1964972995,sadness,pleeaaasee come sun
15753,1964975605,sadness,"there be film / tv job , especially wmid . can not afford away yet !   sorry , miss 107.3"
15754,1964975641,sadness,damn sunburn hurt   jack whitehall mmmmm
15761,1964977119,sadness,car break
15764,1964977726,sadness,"themovie that be write halloween interview w/ danielle harris . darn , late contest"
15768,1964978418,sadness,crisis : forgot fringe comb   I be man .... no help
15778,1964981106,sadness,"sky got singe fall love now . only , I be change week day saturday . do not fit"
15785,1964982800,sadness,can not fucking concentrate damn heat !   cooler it be job
15786,1964983071,sadness,too .   depress think
15788,1964983369,sadness,u lot   bad thing r gon na final week
15791,1964983741,sadness,read comedy outlet . headline weekend . take 2 extra hour traffic . basically double time
15792,1964983797,sadness,get dizzy . go low original raise . do not think
15793,1964983868,sadness,have bad day
15809,1964987885,sadness,head hurt
15810,1964988114,sadness,yesterday miss live chat   internet problem
15814,1964989414,sadness,"wish go tonight , wait tomorrow"
15817,1964990283,sadness,feel sickly wake up .   get busy day ahead I ! yippeee
15818,1964990679,sadness,"look forward week : math , geography , english french exam , total 7 hour"
15833,1964992834,sadness,damn . it be rain
15834,1964993119,sadness,hate paint nail ca nt suck thumb taste bad
15839,1965009141,sadness,"lucky , bed ice cream , sore couch cardboard"
15842,1965009579,sadness,karma bitch ! got hang   lol I be big dawg
15855,1965010546,sadness,10 ) I be allergic hot wax
15856,1965010557,sadness,awake wishing be not . feel like head explode . go try sleep
15858,1965011301,sadness,awe . go meijer . walmart . walmart well
15861,1965012000,sadness,I be tired
15866,1965012349,sadness,r can not dog . I be pretty sure bunny would not survive struggle tom
15868,1965012492,sadness,"wanna watch "" up "" badly"
15870,1965012646,sadness,finally get money . bad go bill
15872,1965012988,sadness,tell do not marry like . maybe that be I be stuck situation like
15873,1965013080,sadness,pollard never . I be ban court order
15878,1965014373,sadness,"car happy , big big dent boot ! hope they re go write off , cross finger wait"
15885,1965015959,sadness,"jus chillin doin hrs . friday afternoon tend end "" busy"
15892,1965017398,sadness,fun amorsote tho u forgot bday today
15897,1965017838,sadness,work .    leah embry
15906,1965068782,sadness,food house sugar ant
15917,1965069721,sadness,bored camera
15924,1965071269,sadness,- ugh grosss
15929,1965072251,sadness,damn dublin
15932,1965072620,sadness,saturday till 8/4 work .   suck . friday monday july 4th
15935,1965073888,sadness,14 hour I m take 2 aerobics class 30 min break
15938,1965074539,sadness,think perfect weather camping cuddle dave star sleep
15942,1965075962,sadness,club weekend bust knee   < emo > life be unfair</emo >
15951,1965078045,sadness,"nah , do not actually sleep   datum recovery place call woke"
15953,1965078559,sadness,arm hurt
